"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1490","Проверка, что товары прокручиваются без залипаний","tests.mobile","Sun Jun 21 11:13:45 UTC 2026","passed","Sun Jun 21 11:13:47 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","444","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Sun Jun 21 11:14:53 UTC 2026","passed","Sun Jun 21 11:14:54 UTC 2026","","test_cross_browser","",""
"","433","Пользователь может добавить один товар в корзину","tests.web","Sun Jun 21 11:14:23 UTC 2026","passed","Sun Jun 21 11:14:23 UTC 2026","TestCart","test_cart","",""
"","75","После добавления товара в корзину сортировка по убыванию цены работает корректно","tests.web","Sun Jun 21 11:15:03 UTC 2026","passed","Sun Jun 21 11:15:03 UTC 2026","TestInventory","test_inventory","",""
"","1516","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Sun Jun 21 11:12:53 UTC 2026","passed","Sun Jun 21 11:12:55 UTC 2026","TestCrossDevice","test_cross_device","",""
"","1445","Запуск на эмуляции iPhone 14 Pro, Pixel 7, iPad Mini","tests.mobile","Sun Jun 21 11:12:34 UTC 2026","passed","Sun Jun 21 11:12:35 UTC 2026","TestCrossDevice","test_cross_device","",""
"","262","Страницы с путями /, /inventory, /cart, /checkout-*, /complete не имеют горизонтальной прокрутки","tests.mobile","Sun Jun 21 11:13:38 UTC 2026","passed","Sun Jun 21 11:13:38 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","432","Элементы не перекрывают друг друга при тапе","tests.mobile","Sun Jun 21 11:13:48 UTC 2026","passed","Sun Jun 21 11:13:49 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","364","Пользователь не может войти с невалидными данными","tests.web","Sun Jun 21 11:14:16 UTC 2026","passed","Sun Jun 21 11:14:17 UTC 2026","TestLogin","test_auth","",""
"","253","test_check_mobile_001[mobile_page0]","SauceDemo mobile","Sun Jun 21 11:13:04 UTC 2026","passed","Sun Jun 21 11:13:04 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","818","Полный цикл заказа товара","tests.web","Sun Jun 21 11:14:54 UTC 2026","passed","Sun Jun 21 11:14:55 UTC 2026","TestCheckout","test_e2e","",""
"","1582","Проверка отображения при device_scale_factor (2x, 3x)","tests.mobile","Sun Jun 21 11:12:38 UTC 2026","passed","Sun Jun 21 11:12:39 UTC 2026","TestCrossDevice","test_cross_device","",""
"","431","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Sun Jun 21 11:14:44 UTC 2026","passed","Sun Jun 21 11:14:44 UTC 2026","","test_cross_browser","",""
"","320","Поля ввода имеют понятные placeholder","tests.mobile","Sun Jun 21 11:13:51 UTC 2026","passed","Sun Jun 21 11:13:51 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","528","test_check_mobile_003[mobile_page0]","SauceDemo mobile","Sun Jun 21 11:13:11 UTC 2026","passed","Sun Jun 21 11:13:11 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","588","Контраст текста/фона соответствует WCAG 2.1 AA (≥ 4.5:1)","tests.mobile","Sun Jun 21 11:13:53 UTC 2026","passed","Sun Jun 21 11:13:54 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","380","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Sun Jun 21 11:14:45 UTC 2026","passed","Sun Jun 21 11:14:45 UTC 2026","","test_cross_browser","",""
"","626","Содержимое корзины сохраняется после перезагрузки страницы","tests.web","Sun Jun 21 11:14:31 UTC 2026","passed","Sun Jun 21 11:14:31 UTC 2026","TestCart","test_cart","",""
"","288","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Sun Jun 21 11:14:05 UTC 2026","passed","Sun Jun 21 11:14:05 UTC 2026","TestNavigation","test_navigation_ui","",""
"","397","Пользователь может войти с валидными данными","tests.web","Sun Jun 21 11:14:14 UTC 2026","passed","Sun Jun 21 11:14:15 UTC 2026","TestLogin","test_auth","",""
"","374","Пользователь не может войти с невалидными данными","tests.web","Sun Jun 21 11:14:19 UTC 2026","passed","Sun Jun 21 11:14:19 UTC 2026","TestLogin","test_auth","",""
"","382","Время отклика при авторизации не превышает 1 секунды","tests.web","Sun Jun 21 11:15:08 UTC 2026","passed","Sun Jun 21 11:15:08 UTC 2026","TestPerformance","test_performance","",""
"","987","Замер First Contentful Paint (FCP) на мобильном","tests.mobile","Sun Jun 21 11:13:28 UTC 2026","passed","Sun Jun 21 11:13:29 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","470","test_check_mobile_003[mobile_page1]","SauceDemo mobile","Sun Jun 21 11:13:12 UTC 2026","passed","Sun Jun 21 11:13:12 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","1072","Скриншоты с префиксом устройства: TC_010_<step>_<device>.png","tests.mobile","Sun Jun 21 11:13:00 UTC 2026","passed","Sun Jun 21 11:13:01 UTC 2026","TestCrossDevice","test_cross_device","",""
"","497","Пользователь может удалить товар из корзины","tests.web","Sun Jun 21 11:14:26 UTC 2026","passed","Sun Jun 21 11:14:27 UTC 2026","TestCart","test_cart","",""
"","767","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Sun Jun 21 11:14:50 UTC 2026","passed","Sun Jun 21 11:14:51 UTC 2026","","test_cross_browser","",""
"","777","Потребление памяти при длительной сессии","tests.mobile","Sun Jun 21 11:13:26 UTC 2026","passed","Sun Jun 21 11:13:26 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","538","Проверка отображения при locale=ru-RU, timezone=Europe/Moscow","tests.mobile","Sun Jun 21 11:12:40 UTC 2026","passed","Sun Jun 21 11:12:40 UTC 2026","TestCrossDevice","test_cross_device","",""
