"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","416","Пользователь может удалить товар из корзины","tests.web","Fri May 22 10:19:52 UTC 2026","passed","Fri May 22 10:19:53 UTC 2026","TestCart","test_cart","",""
"","405","Пользователь может добавить несколько товаров в корзину","tests.web","Fri May 22 10:19:50 UTC 2026","passed","Fri May 22 10:19:51 UTC 2026","TestCart","test_cart","",""
"","49","При клике по изображению товара открывается подробная страница товара","tests.web","Fri May 22 10:20:25 UTC 2026","passed","Fri May 22 10:20:25 UTC 2026","TestInventory","test_inventory","",""
"","207","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (1 товар)","tests.web","Fri May 22 10:20:05 UTC 2026","passed","Fri May 22 10:20:05 UTC 2026","TestCheckout","test_checkout","",""
"","311","Пользователь может войти с валидными данными","tests.web","Fri May 22 10:19:34 UTC 2026","passed","Fri May 22 10:19:34 UTC 2026","TestLogin","test_auth","",""
"","343","Корзина пуста при открытии без добавления товаров","tests.web","Fri May 22 10:19:55 UTC 2026","passed","Fri May 22 10:19:55 UTC 2026","TestCart","test_cart","",""
"","30","На странице товаров отображаются товары с определенными ценами","tests.web","Fri May 22 10:20:20 UTC 2026","passed","Fri May 22 10:20:20 UTC 2026","TestInventory","test_inventory","",""
"","300","Время отклика при авторизации не превышает 1 секунды","tests.web","Fri May 22 10:20:29 UTC 2026","passed","Fri May 22 10:20:29 UTC 2026","TestPerformance","test_performance","",""
"","27","На странице товаров отображаются товары с определенными названиями","tests.web","Fri May 22 10:20:19 UTC 2026","passed","Fri May 22 10:20:19 UTC 2026","TestInventory","test_inventory","",""
"","271","Пользователь не может войти с невалидными данными","tests.web","Fri May 22 10:19:44 UTC 2026","passed","Fri May 22 10:19:45 UTC 2026","TestLogin","test_auth","",""
"","6","На странице товаров отображается 6 товаров","tests.web","Fri May 22 10:20:18 UTC 2026","passed","Fri May 22 10:20:18 UTC 2026","TestInventory","test_inventory","",""
"","203","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Fri May 22 10:19:33 UTC 2026","passed","Fri May 22 10:19:33 UTC 2026","TestNavigation","test_navigation_ui","",""
"","695","Полный цикл заказа товара","tests.web","Fri May 22 10:20:17 UTC 2026","passed","Fri May 22 10:20:17 UTC 2026","TestCheckout","test_e2e","",""
"","5352","Авторизация проходит успешно при эмуляции 3G сети","tests.web","Fri May 22 10:20:31 UTC 2026","passed","Fri May 22 10:20:37 UTC 2026","TestPerformance","test_performance","",""
"","164","Кнопка Cancel на шаге оформления заказа возвращает пользователя в корзину","tests.web","Fri May 22 10:20:03 UTC 2026","passed","Fri May 22 10:20:03 UTC 2026","TestCheckout","test_checkout","",""
"","378","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri May 22 10:20:16 UTC 2026","passed","Fri May 22 10:20:16 UTC 2026","","test_cross_browser","",""
