"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6637","Загрузка главной страницы при эмуляции 3G","tests.mobile","Tue Jun 30 10:51:42 UTC 2026","passed","Tue Jun 30 10:51:49 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","147","После удаления товара через кнопку Remove на детальной странице корзина пуста","tests.web","Tue Jun 30 10:53:34 UTC 2026","passed","Tue Jun 30 10:53:35 UTC 2026","TestInventory","test_inventory","",""
"","464","test_check_mobile_003[mobile_page1]","SauceDemo mobile","Tue Jun 30 10:51:39 UTC 2026","passed","Tue Jun 30 10:51:39 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","364","Пользователь не может войти с невалидными данными","tests.web","Tue Jun 30 10:52:42 UTC 2026","passed","Tue Jun 30 10:52:43 UTC 2026","TestLogin","test_auth","",""
"","404","Пользователь не может войти с невалидными данными","tests.web","Tue Jun 30 10:52:44 UTC 2026","passed","Tue Jun 30 10:52:44 UTC 2026","TestLogin","test_auth","",""
"","621","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Tue Jun 30 10:51:58 UTC 2026","passed","Tue Jun 30 10:51:59 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","384","Время отклика при авторизации не превышает 1 секунды","tests.web","Tue Jun 30 10:53:37 UTC 2026","passed","Tue Jun 30 10:53:37 UTC 2026","TestPerformance","test_performance","",""
"","388","Пользователь не может войти с невалидными данными","tests.web","Tue Jun 30 10:52:43 UTC 2026","passed","Tue Jun 30 10:52:43 UTC 2026","TestLogin","test_auth","",""
"","269","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Tue Jun 30 10:52:31 UTC 2026","passed","Tue Jun 30 10:52:31 UTC 2026","TestNavigation","test_navigation_ui","",""
"","530","Изображения не выходят за пределы контейнера","tests.mobile","Tue Jun 30 10:52:03 UTC 2026","passed","Tue Jun 30 10:52:04 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
