"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","190","test_check_mobile_001[mobile_page0]","SauceDemo mobile","Thu Jun 25 10:37:36 UTC 2026","passed","Thu Jun 25 10:37:36 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","2653","Эмуляция prefers-reduced-motion: анимации отключены/упрощены, контент доступен","tests.mobile","Thu Jun 25 10:37:18 UTC 2026","passed","Thu Jun 25 10:37:21 UTC 2026","TestCrossDevice","test_cross_device","",""
"","38","При сортировке товаров по имени товары сортируются по алфавиту","tests.web","Thu Jun 25 10:39:31 UTC 2026","passed","Thu Jun 25 10:39:31 UTC 2026","TestInventory","test_inventory","",""
"","96","Загрузка страницы inventory не превышает 3 секунды","tests.web","Thu Jun 25 10:39:35 UTC 2026","passed","Thu Jun 25 10:39:35 UTC 2026","TestPerformance","test_performance","",""
"","45","Основной текст ≥14px, заголовки ≥18px","tests.mobile","Thu Jun 25 10:38:05 UTC 2026","passed","Thu Jun 25 10:38:05 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","743","Полный цикл заказа товара","tests.web","Thu Jun 25 10:39:23 UTC 2026","passed","Thu Jun 25 10:39:24 UTC 2026","TestCheckout","test_e2e","",""
"","179","Кнопка Cancel на шаге оформления заказа возвращает пользователя в корзину","tests.web","Thu Jun 25 10:39:05 UTC 2026","passed","Thu Jun 25 10:39:05 UTC 2026","TestCheckout","test_checkout","",""
"","381","Корзина пуста при открытии без добавления товаров","tests.web","Thu Jun 25 10:38:56 UTC 2026","passed","Thu Jun 25 10:38:57 UTC 2026","TestCart","test_cart","",""
"","264","Кэширование статических ресурсов","tests.mobile","Thu Jun 25 10:37:55 UTC 2026","passed","Thu Jun 25 10:37:55 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","516","На странице товаров отображаются товары с валидными изображениями","tests.web","Thu Jun 25 10:39:27 UTC 2026","passed","Thu Jun 25 10:39:28 UTC 2026","TestInventory","test_inventory","",""
"","5358","Авторизация проходит успешно при эмуляции 3G сети","tests.web","Thu Jun 25 10:39:38 UTC 2026","passed","Thu Jun 25 10:39:44 UTC 2026","TestPerformance","test_performance","",""
"","324","Время отклика кнопки Login на мобильном","tests.mobile","Thu Jun 25 10:37:54 UTC 2026","passed","Thu Jun 25 10:37:54 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","213","Корректная работа при переключении сеть → offline → сеть","tests.mobile","Thu Jun 25 10:37:58 UTC 2026","passed","Thu Jun 25 10:37:58 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","57","Все интерактивные элементы ≥20×20 px","tests.mobile","Thu Jun 25 10:38:04 UTC 2026","passed","Thu Jun 25 10:38:04 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","324","Авторизация на сайте успешна","tests.web","Thu Jun 25 10:39:34 UTC 2026","passed","Thu Jun 25 10:39:34 UTC 2026","TestLogin","test_login","",""
"","6","На странице товаров отображается 6 товаров","tests.web","Thu Jun 25 10:39:25 UTC 2026","passed","Thu Jun 25 10:39:25 UTC 2026","TestInventory","test_inventory","",""
"","57","При клике по изображению товара открывается подробная страница товара","tests.web","Thu Jun 25 10:39:32 UTC 2026","passed","Thu Jun 25 10:39:32 UTC 2026","TestInventory","test_inventory","",""
"","27","На странице товаров отображаются товары с определенными названиями","tests.web","Thu Jun 25 10:39:26 UTC 2026","passed","Thu Jun 25 10:39:26 UTC 2026","TestInventory","test_inventory","",""
"","684","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu Jun 25 10:39:19 UTC 2026","passed","Thu Jun 25 10:39:20 UTC 2026","","test_cross_browser","",""
"","373","Пользователь может добавить один товар в корзину","tests.web","Thu Jun 25 10:38:50 UTC 2026","passed","Thu Jun 25 10:38:51 UTC 2026","TestCart","test_cart","",""
"","215","Отсутствие 'мигания' контента при загрузке","tests.mobile","Thu Jun 25 10:38:00 UTC 2026","passed","Thu Jun 25 10:38:00 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","1439","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Thu Jun 25 10:37:26 UTC 2026","passed","Thu Jun 25 10:37:27 UTC 2026","TestCrossDevice","test_cross_device","",""
"","398","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu Jun 25 10:39:21 UTC 2026","passed","Thu Jun 25 10:39:22 UTC 2026","","test_cross_browser","",""
"","537","Возврат по кнопке Назад браузера работает корректно","tests.mobile","Thu Jun 25 10:38:25 UTC 2026","passed","Thu Jun 25 10:38:26 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","869","Добавить товар → page.reload() → товар в корзине","tests.mobile","Thu Jun 25 10:38:26 UTC 2026","passed","Thu Jun 25 10:38:27 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","514","Содержимое корзины сохраняется после перезагрузки страницы","tests.web","Thu Jun 25 10:38:57 UTC 2026","passed","Thu Jun 25 10:38:58 UTC 2026","TestCart","test_cart","",""
"","397","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu Jun 25 10:39:22 UTC 2026","passed","Thu Jun 25 10:39:23 UTC 2026","","test_cross_browser","",""
"","451","Пользователь может добавить несколько товаров в корзину","tests.web","Thu Jun 25 10:38:51 UTC 2026","passed","Thu Jun 25 10:38:52 UTC 2026","TestCart","test_cart","",""
"","407","Двойной тап не вызывает зум страницы","tests.mobile","Thu Jun 25 10:38:17 UTC 2026","passed","Thu Jun 25 10:38:17 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","346","Пользователь не может войти с невалидными данными","tests.web","Thu Jun 25 10:38:47 UTC 2026","passed","Thu Jun 25 10:38:47 UTC 2026","TestLogin","test_auth","",""
"","333","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu Jun 25 10:39:09 UTC 2026","passed","Thu Jun 25 10:39:09 UTC 2026","","test_cross_browser","",""
"","3145","Потребление памяти не увеличивается более чем на 20% при открытии 20 вкладок","tests.web","Thu Jun 25 10:39:44 UTC 2026","passed","Thu Jun 25 10:39:48 UTC 2026","TestPerformance","test_performance","",""
"","299","Пользователь не может войти с невалидными данными","tests.web","Thu Jun 25 10:38:46 UTC 2026","passed","Thu Jun 25 10:38:46 UTC 2026","TestLogin","test_auth","",""
"","401","Пользователь может войти с валидными данными","tests.web","Thu Jun 25 10:38:41 UTC 2026","passed","Thu Jun 25 10:38:42 UTC 2026","TestLogin","test_auth","",""
"","179","Пользователь не может продолжить оформление заказа, если поле First Name, Last Name, Postal Code не заполнено","tests.web","Thu Jun 25 10:39:01 UTC 2026","passed","Thu Jun 25 10:39:01 UTC 2026","TestCheckout","test_checkout","",""
