"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39","При сортировке товаров по имени товары сортируются по алфавиту","tests.web","Thu May 21 06:22:17 UTC 2026","passed","Thu May 21 06:22:17 UTC 2026","TestInventory","test_inventory","",""
"","1521","Корзина не изолирована между пользователями на одном устройстве","tests.web","Thu May 21 06:21:45 UTC 2026","passed","Thu May 21 06:21:46 UTC 2026","TestCart","test_cart","",""
"","329","Оптимизация изображений для мобильных","tests.mobile","Thu May 21 06:20:58 UTC 2026","passed","Thu May 21 06:20:58 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","710","Замер First Contentful Paint (FCP) на мобильном","tests.mobile","Thu May 21 06:20:56 UTC 2026","passed","Thu May 21 06:20:56 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","718","Полный цикл заказа товара","tests.web","Thu May 21 06:22:10 UTC 2026","passed","Thu May 21 06:22:10 UTC 2026","TestCheckout","test_e2e","",""
"","345","Пользователь может добавить один товар в корзину","tests.web","Thu May 21 06:21:37 UTC 2026","passed","Thu May 21 06:21:38 UTC 2026","TestCart","test_cart","",""
"","1962","Все ссылки в бургер-меню кликабельны, меню закрывается","tests.mobile","Thu May 21 06:21:17 UTC 2026","passed","Thu May 21 06:21:19 UTC 2026","TestNavigation","test_navigation_ui","",""
"","253","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Thu May 21 06:21:19 UTC 2026","passed","Thu May 21 06:21:20 UTC 2026","TestNavigation","test_navigation_ui","",""
"","44","При сортировке товаров по убыванию цены товары располагаются от большей к меньшей цене","tests.web","Thu May 21 06:22:16 UTC 2026","passed","Thu May 21 06:22:16 UTC 2026","TestInventory","test_inventory","",""
"","897","Меню сворачивается в иконку, раскрывается по тапу","tests.mobile","Thu May 21 06:21:08 UTC 2026","passed","Thu May 21 06:21:09 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","6574","Загрузка главной страницы при эмуляции 3G","tests.mobile","Thu May 21 06:20:43 UTC 2026","passed","Thu May 21 06:20:50 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","1318","Авторизация стабильна при 10 последовательных входах","tests.web","Thu May 21 06:22:22 UTC 2026","passed","Thu May 21 06:22:24 UTC 2026","TestPerformance","test_performance","",""
"","336","Пользователь может войти с валидными данными","tests.web","Thu May 21 06:21:29 UTC 2026","passed","Thu May 21 06:21:29 UTC 2026","TestLogin","test_auth","",""
"","125","После удаления товара через кнопку Remove на детальной странице корзина пуста","tests.web","Thu May 21 06:22:19 UTC 2026","passed","Thu May 21 06:22:19 UTC 2026","TestInventory","test_inventory","",""
"","153","Пользователь не может продолжить оформление заказа, если поле Last Name не заполнено","tests.web","Thu May 21 06:21:48 UTC 2026","passed","Thu May 21 06:21:48 UTC 2026","TestCheckout","test_checkout","",""
"","174","Нет блокирующих запросов к недоступным доменам","tests.mobile","Thu May 21 06:20:51 UTC 2026","passed","Thu May 21 06:20:51 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","679","Счётчик корзины не дублируется при повторном добавлении одного товара","tests.web","Thu May 21 06:21:39 UTC 2026","passed","Thu May 21 06:21:40 UTC 2026","TestCart","test_cart","",""
"","75","После добавления товара в корзину сортировка по убыванию цены работает корректно","tests.web","Thu May 21 06:22:17 UTC 2026","passed","Thu May 21 06:22:18 UTC 2026","TestInventory","test_inventory","",""
"","290","Время отклика кнопки Login на мобильном","tests.mobile","Thu May 21 06:20:50 UTC 2026","passed","Thu May 21 06:20:51 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","429","Кнопка Continue Shopping возвращает пользователя на страницу товаров","tests.web","Thu May 21 06:21:42 UTC 2026","passed","Thu May 21 06:21:43 UTC 2026","TestCart","test_cart","",""
"","407","test_check_mobile_003[mobile_page0]","SauceDemo mobile","Thu May 21 06:20:39 UTC 2026","passed","Thu May 21 06:20:39 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","378","Кэширование статических ресурсов","tests.mobile","Thu May 21 06:20:52 UTC 2026","passed","Thu May 21 06:20:52 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","168","Пользователь может продолжить оформление заказа, если заполнены поля First Name, Last Name, Postal Code","tests.web","Thu May 21 06:21:50 UTC 2026","passed","Thu May 21 06:21:50 UTC 2026","TestCheckout","test_checkout","",""
"","373","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu May 21 06:22:07 UTC 2026","passed","Thu May 21 06:22:08 UTC 2026","","test_cross_browser","",""
"","413","Пользователь может добавить несколько товаров в корзину","tests.web","Thu May 21 06:21:38 UTC 2026","passed","Thu May 21 06:21:39 UTC 2026","TestCart","test_cart","",""
"","434","Пользователь может удалить товар из корзины","tests.web","Thu May 21 06:21:40 UTC 2026","passed","Thu May 21 06:21:41 UTC 2026","TestCart","test_cart","",""
"","40","Основной текст ≥14px, заголовки ≥18px","tests.mobile","Thu May 21 06:21:02 UTC 2026","passed","Thu May 21 06:21:02 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","219","После отмены оформления заказа пользователь может вернуться на страницу товаров через корзину","tests.web","Thu May 21 06:21:52 UTC 2026","passed","Thu May 21 06:21:52 UTC 2026","TestCheckout","test_checkout","",""
"","203","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Thu May 21 06:21:20 UTC 2026","passed","Thu May 21 06:21:21 UTC 2026","TestNavigation","test_navigation_ui","",""
"","39","При сортировке товаров по возрастанию цены товары располагаются от меньшей к большей цене","tests.web","Thu May 21 06:22:15 UTC 2026","passed","Thu May 21 06:22:15 UTC 2026","TestInventory","test_inventory","",""
"","286","Пользователь не может войти с невалидными данными","tests.web","Thu May 21 06:21:32 UTC 2026","passed","Thu May 21 06:21:32 UTC 2026","TestLogin","test_auth","",""
"","722","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu May 21 06:21:58 UTC 2026","passed","Thu May 21 06:21:59 UTC 2026","","test_cross_browser","",""
"","313","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu May 21 06:21:55 UTC 2026","passed","Thu May 21 06:21:55 UTC 2026","","test_cross_browser","",""
"","292","Пользователь не может войти с невалидными данными","tests.web","Thu May 21 06:21:34 UTC 2026","passed","Thu May 21 06:21:34 UTC 2026","TestLogin","test_auth","",""
"","303","Пользователь не может войти с невалидными данными","tests.web","Thu May 21 06:21:31 UTC 2026","passed","Thu May 21 06:21:31 UTC 2026","TestLogin","test_auth","",""
"","607","Пользователь может войти с валидными данными, если до этого 5 раз пытался войти, используя неверный пароль","tests.web","Thu May 21 06:21:35 UTC 2026","passed","Thu May 21 06:21:36 UTC 2026","TestLogin","test_auth","",""
"","397","Товар, добавленный через детальную страницу, отображается в корзине корректно","tests.web","Thu May 21 06:21:41 UTC 2026","passed","Thu May 21 06:21:42 UTC 2026","TestCart","test_cart","",""
"","318","Авторизация на сайте успешна","tests.web","Thu May 21 06:22:20 UTC 2026","passed","Thu May 21 06:22:20 UTC 2026","TestLogin","test_login","",""
"","698","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu May 21 06:22:06 UTC 2026","passed","Thu May 21 06:22:06 UTC 2026","","test_cross_browser","",""
"","173","Кнопка Cancel на шаге оформления заказа возвращает пользователя в корзину","tests.web","Thu May 21 06:21:51 UTC 2026","passed","Thu May 21 06:21:51 UTC 2026","TestCheckout","test_checkout","",""
"","80","Загрузка страницы inventory не превышает 3 секунды","tests.web","Thu May 21 06:22:21 UTC 2026","passed","Thu May 21 06:22:21 UTC 2026","TestPerformance","test_performance","",""
"","165","Корректная работа при переключении сеть → offline → сеть","tests.mobile","Thu May 21 06:20:55 UTC 2026","passed","Thu May 21 06:20:55 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","244","Страницы с путями /, /inventory, /cart, /checkout-*, /complete не имеют горизонтальной прокрутки","tests.mobile","Thu May 21 06:21:05 UTC 2026","passed","Thu May 21 06:21:05 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","274","test_check_mobile_001[mobile_page0]","SauceDemo mobile","Thu May 21 06:20:30 UTC 2026","passed","Thu May 21 06:20:31 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","547","Быстрые последовательные тапы не дублируют действия","tests.mobile","Thu May 21 06:21:15 UTC 2026","passed","Thu May 21 06:21:16 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","1402","Проверка, что товары прокручиваются без залипаний","tests.mobile","Thu May 21 06:21:11 UTC 2026","passed","Thu May 21 06:21:13 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","517","На странице товаров отображаются товары с валидными изображениями","tests.web","Thu May 21 06:22:14 UTC 2026","passed","Thu May 21 06:22:14 UTC 2026","TestInventory","test_inventory","",""
"","505","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Thu May 21 06:20:59 UTC 2026","passed","Thu May 21 06:20:59 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","476","Содержимое корзины сохраняется после перезагрузки страницы","tests.web","Thu May 21 06:21:44 UTC 2026","passed","Thu May 21 06:21:44 UTC 2026","TestCart","test_cart","",""
"","50","Все интерактивные элементы ≥20×20 px","tests.mobile","Thu May 21 06:21:01 UTC 2026","passed","Thu May 21 06:21:01 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","227","test_check_mobile_003[mobile_page1]","SauceDemo mobile","Thu May 21 06:20:40 UTC 2026","passed","Thu May 21 06:20:40 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","356","Корзина пуста при открытии без добавления товаров","tests.web","Thu May 21 06:21:43 UTC 2026","passed","Thu May 21 06:21:43 UTC 2026","TestCart","test_cart","",""
"","283","Пользователь не может войти с невалидными данными","tests.web","Thu May 21 06:21:34 UTC 2026","passed","Thu May 21 06:21:35 UTC 2026","TestLogin","test_auth","",""
"","1845","Mobile E2E: login → add to cart → checkout","tests.mobile","Thu May 21 06:20:41 UTC 2026","passed","Thu May 21 06:20:43 UTC 2026","TestMobile","test_mobile_e2e","",""
"","303","Пользователь не может войти с невалидными данными","tests.web","Thu May 21 06:21:33 UTC 2026","passed","Thu May 21 06:21:33 UTC 2026","TestLogin","test_auth","",""
"","33","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Thu May 21 06:21:00 UTC 2026","passed","Thu May 21 06:21:00 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","27","На странице товаров отображаются товары с определенными названиями","tests.web","Thu May 21 06:22:12 UTC 2026","passed","Thu May 21 06:22:12 UTC 2026","TestInventory","test_inventory","",""
"","152","Пользователь не может продолжить оформление заказа, если поле First Name не заполнено","tests.web","Thu May 21 06:21:47 UTC 2026","passed","Thu May 21 06:21:47 UTC 2026","TestCheckout","test_checkout","",""
"","307","Пользователь не может войти с невалидными данными","tests.web","Thu May 21 06:21:30 UTC 2026","passed","Thu May 21 06:21:31 UTC 2026","TestLogin","test_auth","",""
"","5351","Авторизация проходит успешно при эмуляции 3G сети","tests.web","Thu May 21 06:22:24 UTC 2026","passed","Thu May 21 06:22:30 UTC 2026","TestPerformance","test_performance","",""
