"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","461","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Wed Jun 03 06:10:19 UTC 2026","passed","Wed Jun 03 06:10:19 UTC 2026","TestCrossDevice","test_cross_device","",""
"","225","test_check_mobile_003[mobile_page1]","SauceDemo mobile","Wed Jun 03 06:10:40 UTC 2026","passed","Wed Jun 03 06:10:40 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","165","Пользователь не может продолжить оформление заказа, если поле First Name, Last Name, Postal Code не заполнено","tests.web","Wed Jun 03 06:11:56 UTC 2026","passed","Wed Jun 03 06:11:56 UTC 2026","TestCheckout","test_checkout","",""
"","300","Время отклика кнопки Login на мобильном","tests.mobile","Wed Jun 03 06:10:50 UTC 2026","passed","Wed Jun 03 06:10:50 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","311","Навигация с клавиатуры (Tab) работает на мобильных","tests.mobile","Wed Jun 03 06:11:20 UTC 2026","passed","Wed Jun 03 06:11:21 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","6","На странице товаров отображается 6 товаров","tests.web","Wed Jun 03 06:12:20 UTC 2026","passed","Wed Jun 03 06:12:20 UTC 2026","TestInventory","test_inventory","",""
"","1202","Проверка отображения при device_scale_factor (2x, 3x)","tests.mobile","Wed Jun 03 06:10:06 UTC 2026","passed","Wed Jun 03 06:10:07 UTC 2026","TestCrossDevice","test_cross_device","",""
"","286","Пользователь не может войти с невалидными данными","tests.web","Wed Jun 03 06:11:39 UTC 2026","passed","Wed Jun 03 06:11:39 UTC 2026","TestLogin","test_auth","",""
"","32","На странице товаров отображаются товары с определенными ценами","tests.web","Wed Jun 03 06:12:21 UTC 2026","passed","Wed Jun 03 06:12:22 UTC 2026","TestInventory","test_inventory","",""
"","1388","Запуск на эмуляции iPhone 14 Pro, Pixel 7, iPad Mini","tests.mobile","Wed Jun 03 06:10:04 UTC 2026","passed","Wed Jun 03 06:10:05 UTC 2026","TestCrossDevice","test_cross_device","",""
"","292","Пользователь не может войти с невалидными данными","tests.web","Wed Jun 03 06:11:42 UTC 2026","passed","Wed Jun 03 06:11:43 UTC 2026","TestLogin","test_auth","",""
"","5257","test_check_mobile_002[mobile_page0]","SauceDemo mobile","Wed Jun 03 06:10:33 UTC 2026","passed","Wed Jun 03 06:10:39 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","159","Пользователь не может продолжить оформление заказа, если поле First Name, Last Name, Postal Code не заполнено","tests.web","Wed Jun 03 06:11:57 UTC 2026","passed","Wed Jun 03 06:11:57 UTC 2026","TestCheckout","test_checkout","",""
"","355","Пользователь может добавить один товар в корзину","tests.web","Wed Jun 03 06:11:46 UTC 2026","passed","Wed Jun 03 06:11:46 UTC 2026","TestCart","test_cart","",""
"","507","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Wed Jun 03 06:10:58 UTC 2026","passed","Wed Jun 03 06:10:58 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","77","После добавления товара в корзину сортировка по убыванию цены работает корректно","tests.web","Wed Jun 03 06:12:26 UTC 2026","passed","Wed Jun 03 06:12:26 UTC 2026","TestInventory","test_inventory","",""
"","172","test_check_mobile_001[mobile_page0]","SauceDemo mobile","Wed Jun 03 06:10:33 UTC 2026","passed","Wed Jun 03 06:10:33 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","6574","Загрузка главной страницы при эмуляции 3G","tests.mobile","Wed Jun 03 06:10:43 UTC 2026","passed","Wed Jun 03 06:10:50 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","591","Потребление памяти при длительной сессии","tests.mobile","Wed Jun 03 06:10:53 UTC 2026","passed","Wed Jun 03 06:10:53 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","282","Пользователь не может войти с невалидными данными","tests.web","Wed Jun 03 06:11:40 UTC 2026","passed","Wed Jun 03 06:11:40 UTC 2026","TestLogin","test_auth","",""
"","48","При клике по изображению товара открывается подробная страница товара","tests.web","Wed Jun 03 06:12:27 UTC 2026","passed","Wed Jun 03 06:12:27 UTC 2026","TestInventory","test_inventory","",""
