"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","443","Контраст текста/фона соответствует WCAG 2.1 AA (≥ 4.5:1)","tests.mobile","Fri Jun 26 10:47:37 UTC 2026","passed","Fri Jun 26 10:47:37 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","1961","Все ссылки в бургер-меню кликабельны, меню закрывается","tests.mobile","Fri Jun 26 10:47:43 UTC 2026","passed","Fri Jun 26 10:47:45 UTC 2026","TestNavigation","test_navigation_ui","",""
"","274","После отмены оформления заказа пользователь может вернуться на страницу товаров через корзину","tests.web","Fri Jun 26 10:48:20 UTC 2026","passed","Fri Jun 26 10:48:21 UTC 2026","TestCheckout","test_checkout","",""
"","170","Пользователь не может продолжить оформление заказа, если поле First Name, Last Name, Postal Code не заполнено","tests.web","Fri Jun 26 10:48:15 UTC 2026","passed","Fri Jun 26 10:48:15 UTC 2026","TestCheckout","test_checkout","",""
"","337","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri Jun 26 10:48:23 UTC 2026","passed","Fri Jun 26 10:48:24 UTC 2026","","test_cross_browser","",""
"","755","Полный цикл заказа товара","tests.web","Fri Jun 26 10:48:34 UTC 2026","passed","Fri Jun 26 10:48:34 UTC 2026","TestCheckout","test_e2e","",""
"","195","Пользователь может продолжить оформление заказа, если заполнены поля First Name, Last Name, Postal Code","tests.web","Fri Jun 26 10:48:18 UTC 2026","passed","Fri Jun 26 10:48:19 UTC 2026","TestCheckout","test_checkout","",""
"","696","Пользователь может войти с валидными данными, если до этого 5 раз пытался войти, используя неверный пароль","tests.web","Fri Jun 26 10:48:03 UTC 2026","passed","Fri Jun 26 10:48:03 UTC 2026","TestLogin","test_auth","",""
"","28","На странице товаров отображаются товары с определенными ценами","tests.web","Fri Jun 26 10:48:37 UTC 2026","passed","Fri Jun 26 10:48:37 UTC 2026","TestInventory","test_inventory","",""
"","224","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (1 товар)","tests.web","Fri Jun 26 10:48:21 UTC 2026","passed","Fri Jun 26 10:48:22 UTC 2026","TestCheckout","test_checkout","",""
"","31","На странице товаров отображаются товары с определенными названиями","tests.web","Fri Jun 26 10:48:36 UTC 2026","passed","Fri Jun 26 10:48:36 UTC 2026","TestInventory","test_inventory","",""
"","221","Страницы с путями /, /inventory, /cart, /checkout-*, /complete не имеют горизонтальной прокрутки","tests.mobile","Fri Jun 26 10:47:21 UTC 2026","passed","Fri Jun 26 10:47:22 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","328","Пользователь может войти с валидными данными","tests.web","Fri Jun 26 10:47:49 UTC 2026","passed","Fri Jun 26 10:47:49 UTC 2026","TestLogin","test_auth","",""
"","414","Элементы не перекрывают друг друга при тапе","tests.mobile","Fri Jun 26 10:47:31 UTC 2026","passed","Fri Jun 26 10:47:32 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","441","Пользователь может удалить товар из корзины","tests.web","Fri Jun 26 10:48:08 UTC 2026","passed","Fri Jun 26 10:48:08 UTC 2026","TestCart","test_cart","",""
"","917","Запуск на эмуляции iPhone 14 Pro, Pixel 7, iPad Mini","tests.mobile","Fri Jun 26 10:46:18 UTC 2026","passed","Fri Jun 26 10:46:18 UTC 2026","TestCrossDevice","test_cross_device","",""
"","403","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri Jun 26 10:48:32 UTC 2026","passed","Fri Jun 26 10:48:32 UTC 2026","","test_cross_browser","",""
"","1036","Эмуляция viewport: width: 667, height: 375","tests.mobile","Fri Jun 26 10:47:23 UTC 2026","passed","Fri Jun 26 10:47:24 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","434","Двойной тап не вызывает зум страницы","tests.mobile","Fri Jun 26 10:47:31 UTC 2026","passed","Fri Jun 26 10:47:31 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","212","Отсутствие 'мигания' контента при загрузке","tests.mobile","Fri Jun 26 10:47:13 UTC 2026","passed","Fri Jun 26 10:47:13 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","485","Кнопка Continue Shopping возвращает пользователя на страницу товаров","tests.web","Fri Jun 26 10:48:10 UTC 2026","passed","Fri Jun 26 10:48:10 UTC 2026","TestCart","test_cart","",""
"","471","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Fri Jun 26 10:46:35 UTC 2026","passed","Fri Jun 26 10:46:35 UTC 2026","TestCrossDevice","test_cross_device","",""
"","587","Возврат по кнопке Назад браузера работает корректно","tests.mobile","Fri Jun 26 10:47:39 UTC 2026","passed","Fri Jun 26 10:47:40 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","348","Пользователь может войти с валидными данными","tests.web","Fri Jun 26 10:47:48 UTC 2026","passed","Fri Jun 26 10:47:48 UTC 2026","TestLogin","test_auth","",""
"","624","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Fri Jun 26 10:46:34 UTC 2026","passed","Fri Jun 26 10:46:34 UTC 2026","TestCrossDevice","test_cross_device","",""
"","5525","test_check_mobile_002[mobile_page0]","SauceDemo mobile","Fri Jun 26 10:46:49 UTC 2026","passed","Fri Jun 26 10:46:54 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
