"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","295","Время отклика при авторизации не превышает 1 секунды","tests.web","Thu May 21 06:17:08 UTC 2026","passed","Thu May 21 06:17:09 UTC 2026","TestPerformance","test_performance","",""
"","1396","Проверка, что товары прокручиваются без залипаний","tests.mobile","Thu May 21 06:15:59 UTC 2026","passed","Thu May 21 06:16:00 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","1853","Проверка, что contextmenu не появляется при long_press","tests.mobile","Thu May 21 06:15:57 UTC 2026","passed","Thu May 21 06:15:58 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","5","На странице товаров отображается 6 товаров","tests.web","Thu May 21 06:16:58 UTC 2026","passed","Thu May 21 06:16:58 UTC 2026","TestInventory","test_inventory","",""
"","37","При сортировке товаров по убыванию цены товары располагаются от большей к меньшей цене","tests.web","Thu May 21 06:17:03 UTC 2026","passed","Thu May 21 06:17:03 UTC 2026","TestInventory","test_inventory","",""
"","305","Пользователь может войти с валидными данными","tests.web","Thu May 21 06:16:09 UTC 2026","passed","Thu May 21 06:16:09 UTC 2026","TestLogin","test_auth","",""
"","590","Пользователь может войти с валидными данными, если до этого 5 раз пытался войти, используя неверный пароль","tests.web","Thu May 21 06:16:23 UTC 2026","passed","Thu May 21 06:16:23 UTC 2026","TestLogin","test_auth","",""
"","300","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu May 21 06:16:44 UTC 2026","passed","Thu May 21 06:16:44 UTC 2026","","test_cross_browser","",""
"","377","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu May 21 06:16:56 UTC 2026","passed","Thu May 21 06:16:56 UTC 2026","","test_cross_browser","",""
"","85","Загрузка страницы inventory не превышает 3 секунды","tests.web","Thu May 21 06:17:08 UTC 2026","passed","Thu May 21 06:17:08 UTC 2026","TestPerformance","test_performance","",""
"","244","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (2 товара)","tests.web","Thu May 21 06:16:41 UTC 2026","passed","Thu May 21 06:16:41 UTC 2026","TestCheckout","test_checkout","",""
"","153","Пользователь не может продолжить оформление заказа, если поле Postal Code не заполнено","tests.web","Thu May 21 06:16:36 UTC 2026","passed","Thu May 21 06:16:36 UTC 2026","TestCheckout","test_checkout","",""
"","221","Кэширование статических ресурсов","tests.mobile","Thu May 21 06:15:40 UTC 2026","passed","Thu May 21 06:15:40 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","41","При сортировке товаров по имени товары сортируются по алфавиту","tests.web","Thu May 21 06:17:03 UTC 2026","passed","Thu May 21 06:17:03 UTC 2026","TestInventory","test_inventory","",""
