"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","299","Время отклика кнопки Login на мобильном","tests.mobile","Fri May 22 05:13:50 UTC 2026","passed","Fri May 22 05:13:50 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","8","На странице товаров отображается 6 товаров","tests.web","Fri May 22 05:15:07 UTC 2026","passed","Fri May 22 05:15:07 UTC 2026","TestInventory","test_inventory","",""
"","1432","Авторизация стабильна при 10 последовательных входах","tests.web","Fri May 22 05:15:19 UTC 2026","passed","Fri May 22 05:15:20 UTC 2026","TestPerformance","test_performance","",""
"","258","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (2 товара)","tests.web","Fri May 22 05:14:54 UTC 2026","passed","Fri May 22 05:14:55 UTC 2026","TestCheckout","test_checkout","",""
"","325","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri May 22 05:14:56 UTC 2026","passed","Fri May 22 05:14:56 UTC 2026","","test_cross_browser","",""
"","322","test_check_mobile_001[mobile_page0]","SauceDemo mobile","Fri May 22 05:13:29 UTC 2026","passed","Fri May 22 05:13:29 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","5369","Авторизация проходит успешно при эмуляции 3G сети","tests.web","Fri May 22 05:15:21 UTC 2026","passed","Fri May 22 05:15:26 UTC 2026","TestPerformance","test_performance","",""
"","239","После отмены оформления заказа пользователь может вернуться на страницу товаров через корзину","tests.web","Fri May 22 05:14:52 UTC 2026","passed","Fri May 22 05:14:53 UTC 2026","TestCheckout","test_checkout","",""
"","719","Замер First Contentful Paint (FCP) на мобильном","tests.mobile","Fri May 22 05:13:55 UTC 2026","passed","Fri May 22 05:13:55 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","75","После добавления товара в корзину сортировка по убыванию цены работает корректно","tests.web","Fri May 22 05:15:14 UTC 2026","passed","Fri May 22 05:15:14 UTC 2026","TestInventory","test_inventory","",""
