"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1092","Авторизация стабильна при 10 последовательных входах","tests.web","Fri May 22 10:32:06 UTC 2026","passed","Fri May 22 10:32:07 UTC 2026","TestPerformance","test_performance","",""
"","884","Меню сворачивается в иконку, раскрывается по тапу","tests.mobile","Fri May 22 10:30:58 UTC 2026","passed","Fri May 22 10:30:59 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","354","Пользователь остаётся авторизованным после перезагрузки страницы","tests.web","Fri May 22 10:31:28 UTC 2026","passed","Fri May 22 10:31:28 UTC 2026","TestLogin","test_auth","",""
"","134","Кнопка Cancel на шаге оформления заказа возвращает пользователя в корзину","tests.web","Fri May 22 10:31:41 UTC 2026","passed","Fri May 22 10:31:41 UTC 2026","TestCheckout","test_checkout","",""
"","261","Пользователь не может войти с невалидными данными","tests.web","Fri May 22 10:31:24 UTC 2026","passed","Fri May 22 10:31:24 UTC 2026","TestLogin","test_auth","",""
"","4","На странице товаров отображается 6 товаров","tests.web","Fri May 22 10:31:56 UTC 2026","passed","Fri May 22 10:31:56 UTC 2026","TestInventory","test_inventory","",""
"","33","При сортировке товаров по имени товары сортируются по алфавиту","tests.web","Fri May 22 10:32:01 UTC 2026","passed","Fri May 22 10:32:01 UTC 2026","TestInventory","test_inventory","",""
"","65","После добавления товара в корзину сортировка по убыванию цены работает корректно","tests.web","Fri May 22 10:32:02 UTC 2026","passed","Fri May 22 10:32:02 UTC 2026","TestInventory","test_inventory","",""
"","625","Элементы не перекрывают друг друга при тапе","tests.mobile","Fri May 22 10:31:06 UTC 2026","passed","Fri May 22 10:31:07 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","348","Двойной тап не вызывает зум страницы","tests.mobile","Fri May 22 10:31:04 UTC 2026","passed","Fri May 22 10:31:04 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","613","Потребление памяти при длительной сессии","tests.mobile","Fri May 22 10:30:45 UTC 2026","passed","Fri May 22 10:30:45 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","523","Содержимое корзины сохраняется после перезагрузки страницы","tests.web","Fri May 22 10:31:35 UTC 2026","passed","Fri May 22 10:31:35 UTC 2026","TestCart","test_cart","",""
"","165","Нет блокирующих запросов к недоступным доменам","tests.mobile","Fri May 22 10:30:43 UTC 2026","passed","Fri May 22 10:30:43 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","220","Пользователь не может продолжить оформление заказа, если поле First Name не заполнено","tests.web","Fri May 22 10:31:38 UTC 2026","passed","Fri May 22 10:31:38 UTC 2026","TestCheckout","test_checkout","",""
"","377","Пользователь может добавить несколько товаров в корзину","tests.web","Fri May 22 10:31:30 UTC 2026","passed","Fri May 22 10:31:30 UTC 2026","TestCart","test_cart","",""
"","202","Пользователь не может продолжить оформление заказа, если поле Postal Code не заполнено","tests.web","Fri May 22 10:31:39 UTC 2026","passed","Fri May 22 10:31:39 UTC 2026","TestCheckout","test_checkout","",""
"","1098","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri May 22 10:31:50 UTC 2026","passed","Fri May 22 10:31:51 UTC 2026","","test_cross_browser","",""
"","154","Корректная работа при переключении сеть → offline → сеть","tests.mobile","Fri May 22 10:30:46 UTC 2026","passed","Fri May 22 10:30:46 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","21","На странице товаров отображаются товары с определенными названиями","tests.web","Fri May 22 10:31:56 UTC 2026","passed","Fri May 22 10:31:56 UTC 2026","TestInventory","test_inventory","",""
"","271","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri May 22 10:31:44 UTC 2026","passed","Fri May 22 10:31:44 UTC 2026","","test_cross_browser","",""
"","5415","test_check_mobile_002[mobile_page0]","SauceDemo mobile","Fri May 22 10:30:26 UTC 2026","passed","Fri May 22 10:30:31 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","265","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri May 22 10:31:45 UTC 2026","passed","Fri May 22 10:31:45 UTC 2026","","test_cross_browser","",""
"","1808","Проверка, что contextmenu не появляется при long_press","tests.mobile","Fri May 22 10:30:59 UTC 2026","passed","Fri May 22 10:31:01 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","68","Загрузка страницы inventory не превышает 3 секунды","tests.web","Fri May 22 10:32:05 UTC 2026","passed","Fri May 22 10:32:05 UTC 2026","TestPerformance","test_performance","",""
"","277","Пользователь может войти с валидными данными","tests.web","Fri May 22 10:31:22 UTC 2026","passed","Fri May 22 10:31:22 UTC 2026","TestLogin","test_auth","",""
"","442","Пользователь может войти с валидными данными","tests.web","Fri May 22 10:31:15 UTC 2026","passed","Fri May 22 10:31:15 UTC 2026","TestLogin","test_auth","",""
"","210","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (2 товара)","tests.web","Fri May 22 10:31:44 UTC 2026","passed","Fri May 22 10:31:44 UTC 2026","TestCheckout","test_checkout","",""
"","555","Быстрые последовательные тапы не дублируют действия","tests.mobile","Fri May 22 10:31:09 UTC 2026","passed","Fri May 22 10:31:09 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","646","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri May 22 10:31:47 UTC 2026","passed","Fri May 22 10:31:48 UTC 2026","","test_cross_browser","",""
"","29","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Fri May 22 10:30:51 UTC 2026","passed","Fri May 22 10:30:51 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","265","Пользователь может войти с валидными данными","tests.web","Fri May 22 10:31:21 UTC 2026","passed","Fri May 22 10:31:22 UTC 2026","TestLogin","test_auth","",""
"","298","Корзина пуста при открытии без добавления товаров","tests.web","Fri May 22 10:31:34 UTC 2026","passed","Fri May 22 10:31:34 UTC 2026","TestCart","test_cart","",""
"","40","Все интерактивные элементы ≥20×20 px","tests.mobile","Fri May 22 10:30:52 UTC 2026","passed","Fri May 22 10:30:52 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","381","Кнопка Continue Shopping возвращает пользователя на страницу товаров","tests.web","Fri May 22 10:31:33 UTC 2026","passed","Fri May 22 10:31:33 UTC 2026","TestCart","test_cart","",""
"","270","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Fri May 22 10:31:46 UTC 2026","passed","Fri May 22 10:31:46 UTC 2026","","test_cross_browser","",""
"","239","Пользователь может войти с валидными данными","tests.web","Fri May 22 10:31:14 UTC 2026","passed","Fri May 22 10:31:14 UTC 2026","TestLogin","test_auth","",""
"","33","При сортировке товаров по убыванию цены товары располагаются от большей к меньшей цене","tests.web","Fri May 22 10:32:00 UTC 2026","passed","Fri May 22 10:32:00 UTC 2026","TestInventory","test_inventory","",""
"","400","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Fri May 22 10:30:50 UTC 2026","passed","Fri May 22 10:30:50 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","216","Кэширование статических ресурсов","tests.mobile","Fri May 22 10:30:44 UTC 2026","passed","Fri May 22 10:30:44 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","34","Основной текст ≥14px, заголовки ≥18px","tests.mobile","Fri May 22 10:30:53 UTC 2026","passed","Fri May 22 10:30:53 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","386","Пользователь может удалить товар из корзины","tests.web","Fri May 22 10:31:31 UTC 2026","passed","Fri May 22 10:31:32 UTC 2026","TestCart","test_cart","",""
"","5308","Авторизация проходит успешно при эмуляции 3G сети","tests.web","Fri May 22 10:32:07 UTC 2026","passed","Fri May 22 10:32:13 UTC 2026","TestPerformance","test_performance","",""
"","717","Изображения не выходят за пределы контейнера","tests.mobile","Fri May 22 10:30:54 UTC 2026","passed","Fri May 22 10:30:54 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","258","Время отклика при авторизации не превышает 1 секунды","tests.web","Fri May 22 10:32:05 UTC 2026","passed","Fri May 22 10:32:05 UTC 2026","TestPerformance","test_performance","",""
"","171","После отмены оформления заказа пользователь может вернуться на страницу товаров через корзину","tests.web","Fri May 22 10:31:42 UTC 2026","passed","Fri May 22 10:31:42 UTC 2026","TestCheckout","test_checkout","",""
"","1959","Все ссылки в бургер-меню кликабельны, меню закрывается","tests.mobile","Fri May 22 10:31:10 UTC 2026","passed","Fri May 22 10:31:12 UTC 2026","TestNavigation","test_navigation_ui","",""
"","268","Оптимизация изображений для мобильных","tests.mobile","Fri May 22 10:30:49 UTC 2026","passed","Fri May 22 10:30:49 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","849","На странице товаров отображаются товары с валидными изображениями","tests.web","Fri May 22 10:31:58 UTC 2026","passed","Fri May 22 10:31:59 UTC 2026","TestInventory","test_inventory","",""
"","652","Счётчик корзины не дублируется при повторном добавлении одного товара","tests.web","Fri May 22 10:31:30 UTC 2026","passed","Fri May 22 10:31:31 UTC 2026","TestCart","test_cart","",""
"","2438","Потребление памяти не увеличивается более чем на 20% при открытии 20 вкладок","tests.web","Fri May 22 10:32:13 UTC 2026","passed","Fri May 22 10:32:16 UTC 2026","TestPerformance","test_performance","",""
"","1081","Эмуляция viewport: width: 667, height: 375","tests.mobile","Fri May 22 10:30:56 UTC 2026","passed","Fri May 22 10:30:57 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","1452","Корзина не изолирована между пользователями на одном устройстве","tests.web","Fri May 22 10:31:35 UTC 2026","passed","Fri May 22 10:31:37 UTC 2026","TestCart","test_cart","",""
"","238","Пользователь не может войти с невалидными данными","tests.web","Fri May 22 10:31:24 UTC 2026","passed","Fri May 22 10:31:25 UTC 2026","TestLogin","test_auth","",""
"","242","Пользователь не может войти с невалидными данными","tests.web","Fri May 22 10:31:26 UTC 2026","passed","Fri May 22 10:31:26 UTC 2026","TestLogin","test_auth","",""
"","169","Отсутствие 'мигания' контента при загрузке","tests.mobile","Fri May 22 10:30:48 UTC 2026","passed","Fri May 22 10:30:48 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","525","Пользователь может войти с валидными данными, если до этого 5 раз пытался войти, используя неверный пароль","tests.web","Fri May 22 10:31:27 UTC 2026","passed","Fri May 22 10:31:28 UTC 2026","TestLogin","test_auth","",""
"","135","Пользователь может продолжить оформление заказа, если заполнены поля First Name, Last Name, Postal Code","tests.web","Fri May 22 10:31:40 UTC 2026","passed","Fri May 22 10:31:40 UTC 2026","TestCheckout","test_checkout","",""
