"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1882","Проверка, что contextmenu не появляется при long_press","tests.mobile","Mon May 25 11:47:58 UTC 2026","passed","Mon May 25 11:48:00 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","507","Кнопка Continue Shopping возвращает пользователя на страницу товаров","tests.web","Mon May 25 11:48:33 UTC 2026","passed","Mon May 25 11:48:34 UTC 2026","TestCart","test_cart","",""
"","361","Пользователь не может войти с невалидными данными","tests.web","Mon May 25 11:48:23 UTC 2026","passed","Mon May 25 11:48:23 UTC 2026","TestLogin","test_auth","",""
"","87","Основной текст ≥14px, заголовки ≥18px","tests.mobile","Mon May 25 11:47:51 UTC 2026","passed","Mon May 25 11:47:51 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","340","Пользователь не может войти с невалидными данными","tests.web","Mon May 25 11:48:22 UTC 2026","passed","Mon May 25 11:48:23 UTC 2026","TestLogin","test_auth","",""
"","677","На странице товаров отображаются товары с валидными изображениями","tests.web","Mon May 25 11:49:02 UTC 2026","passed","Mon May 25 11:49:02 UTC 2026","TestInventory","test_inventory","",""
"","194","Пользователь не может продолжить оформление заказа, если поле Last Name не заполнено","tests.web","Mon May 25 11:48:40 UTC 2026","passed","Mon May 25 11:48:40 UTC 2026","TestCheckout","test_checkout","",""
"","351","Авторизация на сайте успешна","tests.web","Mon May 25 11:49:08 UTC 2026","passed","Mon May 25 11:49:09 UTC 2026","TestLogin","test_login","",""
"","362","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Mon May 25 11:48:48 UTC 2026","passed","Mon May 25 11:48:48 UTC 2026","","test_cross_browser","",""
"","530","Пользователь остаётся авторизованным после перезагрузки страницы","tests.web","Mon May 25 11:48:27 UTC 2026","passed","Mon May 25 11:48:27 UTC 2026","TestLogin","test_auth","",""
