"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1380","Mobile E2E: login → add to cart → checkout","tests.mobile","Mon Jul 06 11:58:38 UTC 2026","passed","Mon Jul 06 11:58:39 UTC 2026","TestMobile","test_mobile_e2e","",""
"","43","Основной текст ≥14px, заголовки ≥18px","tests.mobile","Mon Jul 06 11:58:59 UTC 2026","passed","Mon Jul 06 11:58:59 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","348","Пользователь может войти с валидными данными","tests.web","Mon Jul 06 11:59:30 UTC 2026","passed","Mon Jul 06 11:59:30 UTC 2026","TestLogin","test_auth","",""
"","1960","Все ссылки в бургер-меню кликабельны, меню закрывается","tests.mobile","Mon Jul 06 11:59:24 UTC 2026","passed","Mon Jul 06 11:59:26 UTC 2026","TestNavigation","test_navigation_ui","",""
"","73","После добавления товара в корзину сортировка по убыванию цены работает корректно","tests.web","Mon Jul 06 12:00:24 UTC 2026","passed","Mon Jul 06 12:00:24 UTC 2026","TestInventory","test_inventory","",""
"","139","После удаления товара через кнопку Remove на детальной странице корзина пуста","tests.web","Mon Jul 06 12:00:25 UTC 2026","passed","Mon Jul 06 12:00:26 UTC 2026","TestInventory","test_inventory","",""
"","448","Пользователь может удалить товар из корзины","tests.web","Mon Jul 06 11:59:49 UTC 2026","passed","Mon Jul 06 11:59:49 UTC 2026","TestCart","test_cart","",""
"","939","Запуск на эмуляции iPhone 14 Pro, Pixel 7, iPad Mini","tests.mobile","Mon Jul 06 11:57:57 UTC 2026","passed","Mon Jul 06 11:57:58 UTC 2026","TestCrossDevice","test_cross_device","",""
"","1514","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Mon Jul 06 11:58:18 UTC 2026","passed","Mon Jul 06 11:58:20 UTC 2026","TestCrossDevice","test_cross_device","",""
"","499","Содержимое корзины сохраняется после перезагрузки страницы","tests.web","Mon Jul 06 11:59:53 UTC 2026","passed","Mon Jul 06 11:59:53 UTC 2026","TestCart","test_cart","",""
"","1327","Авторизация стабильна при 10 последовательных входах","tests.web","Mon Jul 06 12:00:29 UTC 2026","passed","Mon Jul 06 12:00:30 UTC 2026","TestPerformance","test_performance","",""
"","1242","Проверка отображения при device_scale_factor (2x, 3x)","tests.mobile","Mon Jul 06 11:58:01 UTC 2026","passed","Mon Jul 06 11:58:02 UTC 2026","TestCrossDevice","test_cross_device","",""
"","5402","test_check_mobile_002[mobile_page0]","SauceDemo mobile","Mon Jul 06 11:58:29 UTC 2026","passed","Mon Jul 06 11:58:35 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","646","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Mon Jul 06 11:58:14 UTC 2026","passed","Mon Jul 06 11:58:14 UTC 2026","TestCrossDevice","test_cross_device","",""
"","3234","Потребление памяти не увеличивается более чем на 20% при открытии 20 вкладок","tests.web","Mon Jul 06 12:00:37 UTC 2026","passed","Mon Jul 06 12:00:40 UTC 2026","TestPerformance","test_performance","",""
"","221","Отсутствие 'мигания' контента при загрузке","tests.mobile","Mon Jul 06 11:58:54 UTC 2026","passed","Mon Jul 06 11:58:54 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","443","Двойной тап не вызывает зум страницы","tests.mobile","Mon Jul 06 11:59:11 UTC 2026","passed","Mon Jul 06 11:59:11 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","599","Быстрые последовательные тапы не дублируют действия","tests.mobile","Mon Jul 06 11:59:13 UTC 2026","passed","Mon Jul 06 11:59:14 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","430","Товар, добавленный через детальную страницу, отображается в корзине корректно","tests.web","Mon Jul 06 11:59:50 UTC 2026","passed","Mon Jul 06 11:59:50 UTC 2026","TestCart","test_cart","",""
"","339","Время отклика при авторизации не превышает 1 секунды","tests.web","Mon Jul 06 12:00:28 UTC 2026","passed","Mon Jul 06 12:00:28 UTC 2026","TestPerformance","test_performance","",""
"","323","Пользователь не может войти с невалидными данными","tests.web","Mon Jul 06 11:59:41 UTC 2026","passed","Mon Jul 06 11:59:41 UTC 2026","TestLogin","test_auth","",""
