"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","240","Пользователь не может войти с невалидными данными","tests.web","Tue Jul 14 09:51:14 UTC 2026","passed","Tue Jul 14 09:51:14 UTC 2026","TestLogin","test_auth","",""
"","39","Основной текст ≥14px, заголовки ≥18px","tests.mobile","Tue Jul 14 09:50:29 UTC 2026","passed","Tue Jul 14 09:50:29 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","528","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Tue Jul 14 09:49:50 UTC 2026","passed","Tue Jul 14 09:49:50 UTC 2026","TestCrossDevice","test_cross_device","",""
"","248","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Tue Jul 14 09:50:59 UTC 2026","passed","Tue Jul 14 09:51:00 UTC 2026","TestNavigation","test_navigation_ui","",""
"","628","Полный цикл заказа товара","tests.web","Tue Jul 14 09:51:43 UTC 2026","passed","Tue Jul 14 09:51:44 UTC 2026","TestCheckout","test_e2e","",""
"","396","Проверка отображения при locale=ru-RU, timezone=Europe/Moscow","tests.mobile","Tue Jul 14 09:49:42 UTC 2026","passed","Tue Jul 14 09:49:42 UTC 2026","TestCrossDevice","test_cross_device","",""
"","193","После отмены оформления заказа пользователь может вернуться на страницу товаров через корзину","tests.web","Tue Jul 14 09:51:31 UTC 2026","passed","Tue Jul 14 09:51:31 UTC 2026","TestCheckout","test_checkout","",""
"","54","При клике по изображению товара открывается подробная страница товара","tests.web","Tue Jul 14 09:51:51 UTC 2026","passed","Tue Jul 14 09:51:51 UTC 2026","TestInventory","test_inventory","",""
"","137","test_check_mobile_001[mobile_page0]","SauceDemo mobile","Tue Jul 14 09:50:03 UTC 2026","passed","Tue Jul 14 09:50:04 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","1460","Корзина не изолирована между пользователями на одном устройстве","tests.web","Tue Jul 14 09:51:24 UTC 2026","passed","Tue Jul 14 09:51:25 UTC 2026","TestCart","test_cart","",""
"","792","Запуск на эмуляции iPhone 14 Pro, Pixel 7, iPad Mini","tests.mobile","Tue Jul 14 09:49:34 UTC 2026","passed","Tue Jul 14 09:49:35 UTC 2026","TestCrossDevice","test_cross_device","",""
"","339","Товар, добавленный через детальную страницу, отображается в корзине корректно","tests.web","Tue Jul 14 09:51:20 UTC 2026","passed","Tue Jul 14 09:51:21 UTC 2026","TestCart","test_cart","",""
"","6","На странице товаров отображается 6 товаров","tests.web","Tue Jul 14 09:51:44 UTC 2026","passed","Tue Jul 14 09:51:44 UTC 2026","TestInventory","test_inventory","",""
"","684","Замер First Contentful Paint (FCP) на мобильном","tests.mobile","Tue Jul 14 09:50:23 UTC 2026","passed","Tue Jul 14 09:50:24 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","413","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Tue Jul 14 09:49:51 UTC 2026","passed","Tue Jul 14 09:49:51 UTC 2026","TestCrossDevice","test_cross_device","",""
"","44","Все интерактивные элементы ≥20×20 px","tests.mobile","Tue Jul 14 09:50:28 UTC 2026","passed","Tue Jul 14 09:50:28 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","332","Пользователь остаётся авторизованным после перезагрузки страницы","tests.web","Tue Jul 14 09:51:16 UTC 2026","passed","Tue Jul 14 09:51:16 UTC 2026","TestLogin","test_auth","",""
"","214","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Tue Jul 14 09:51:00 UTC 2026","passed","Tue Jul 14 09:51:01 UTC 2026","TestNavigation","test_navigation_ui","",""
"","386","Контраст текста/фона соответствует WCAG 2.1 AA (≥ 4.5:1)","tests.mobile","Tue Jul 14 09:50:46 UTC 2026","passed","Tue Jul 14 09:50:46 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","331","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Tue Jul 14 09:51:41 UTC 2026","passed","Tue Jul 14 09:51:42 UTC 2026","","test_cross_browser","",""
"","258","Оптимизация изображений для мобильных","tests.mobile","Tue Jul 14 09:50:25 UTC 2026","failed","Tue Jul 14 09:50:25 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","1174","Авторизация стабильна при 10 последовательных входах","tests.web","Tue Jul 14 09:51:55 UTC 2026","passed","Tue Jul 14 09:51:56 UTC 2026","TestPerformance","test_performance","",""
"","525","На странице товаров отображаются товары с валидными изображениями","tests.web","Tue Jul 14 09:51:47 UTC 2026","passed","Tue Jul 14 09:51:47 UTC 2026","TestInventory","test_inventory","",""
"","2604","Эмуляция prefers-reduced-motion: анимации отключены/упрощены, контент доступен","tests.mobile","Tue Jul 14 09:49:46 UTC 2026","passed","Tue Jul 14 09:49:49 UTC 2026","TestCrossDevice","test_cross_device","",""
"","154","Кэширование статических ресурсов","tests.mobile","Tue Jul 14 09:50:20 UTC 2026","passed","Tue Jul 14 09:50:20 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","231","Пользователь не может войти с невалидными данными","tests.web","Tue Jul 14 09:51:11 UTC 2026","passed","Tue Jul 14 09:51:11 UTC 2026","TestLogin","test_auth","",""
"","676","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Tue Jul 14 09:51:37 UTC 2026","passed","Tue Jul 14 09:51:37 UTC 2026","","test_cross_browser","",""
"","35","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Tue Jul 14 09:50:27 UTC 2026","passed","Tue Jul 14 09:50:27 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","389","Кнопка Continue Shopping возвращает пользователя на страницу товаров","tests.web","Tue Jul 14 09:51:21 UTC 2026","passed","Tue Jul 14 09:51:22 UTC 2026","TestCart","test_cart","",""
"","1152","Проверка отображения при device_scale_factor (2x, 3x)","tests.mobile","Tue Jul 14 09:49:38 UTC 2026","passed","Tue Jul 14 09:49:39 UTC 2026","TestCrossDevice","test_cross_device","",""
"","1258","Скриншоты с префиксом устройства: TC_010_<step>_<device>.png","tests.mobile","Tue Jul 14 09:50:01 UTC 2026","passed","Tue Jul 14 09:50:03 UTC 2026","TestCrossDevice","test_cross_device","",""
"","252","Пользователь может войти с валидными данными","tests.web","Tue Jul 14 09:51:02 UTC 2026","passed","Tue Jul 14 09:51:02 UTC 2026","TestLogin","test_auth","",""
"","1472","Проверка отображения при device_scale_factor (2x, 3x)","tests.mobile","Tue Jul 14 09:49:40 UTC 2026","passed","Tue Jul 14 09:49:41 UTC 2026","TestCrossDevice","test_cross_device","",""
"","271","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (2 товара)","tests.web","Tue Jul 14 09:51:32 UTC 2026","passed","Tue Jul 14 09:51:33 UTC 2026","TestCheckout","test_checkout","",""
"","253","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Tue Jul 14 09:51:34 UTC 2026","passed","Tue Jul 14 09:51:34 UTC 2026","","test_cross_browser","",""
"","253","Авторизация на сайте успешна","tests.web","Tue Jul 14 09:51:53 UTC 2026","passed","Tue Jul 14 09:51:53 UTC 2026","TestLogin","test_login","",""
