"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","548","Быстрые последовательные тапы не дублируют действия","tests.mobile","Thu Jun 04 11:03:30 UTC 2026","passed","Thu Jun 04 11:03:31 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","2974","Эмуляция prefers-reduced-motion: анимации отключены/упрощены, контент доступен","tests.mobile","Thu Jun 04 11:02:28 UTC 2026","passed","Thu Jun 04 11:02:31 UTC 2026","TestCrossDevice","test_cross_device","",""
"","1867","Проверка, что contextmenu не появляется при long_press","tests.mobile","Thu Jun 04 11:03:24 UTC 2026","passed","Thu Jun 04 11:03:26 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","257","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Thu Jun 04 11:03:44 UTC 2026","passed","Thu Jun 04 11:03:44 UTC 2026","TestNavigation","test_navigation_ui","",""
"","252","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (2 товара)","tests.web","Thu Jun 04 11:04:20 UTC 2026","passed","Thu Jun 04 11:04:20 UTC 2026","TestCheckout","test_checkout","",""
"","1955","Все ссылки в бургер-меню кликабельны, меню закрывается","tests.mobile","Thu Jun 04 11:03:41 UTC 2026","passed","Thu Jun 04 11:03:43 UTC 2026","TestNavigation","test_navigation_ui","",""
"","358","Пользователь может войти с валидными данными","tests.web","Thu Jun 04 11:03:53 UTC 2026","passed","Thu Jun 04 11:03:53 UTC 2026","TestLogin","test_auth","",""
"","729","Изображения не выходят за пределы контейнера","tests.mobile","Thu Jun 04 11:03:18 UTC 2026","passed","Thu Jun 04 11:03:18 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","1438","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Thu Jun 04 11:02:37 UTC 2026","passed","Thu Jun 04 11:02:38 UTC 2026","TestCrossDevice","test_cross_device","",""
"","598","Потребление памяти при длительной сессии","tests.mobile","Thu Jun 04 11:03:07 UTC 2026","passed","Thu Jun 04 11:03:08 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","274","Кэширование статических ресурсов","tests.mobile","Thu Jun 04 11:03:06 UTC 2026","passed","Thu Jun 04 11:03:07 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","1176","Скриншоты с префиксом устройства: TC_010_<step>_<device>.png","tests.mobile","Thu Jun 04 11:02:41 UTC 2026","passed","Thu Jun 04 11:02:42 UTC 2026","TestCrossDevice","test_cross_device","",""
"","35","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Thu Jun 04 11:03:15 UTC 2026","passed","Thu Jun 04 11:03:15 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","744","Полный цикл заказа товара","tests.web","Thu Jun 04 11:04:31 UTC 2026","passed","Thu Jun 04 11:04:32 UTC 2026","TestCheckout","test_e2e","",""
"","425","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Thu Jun 04 11:04:29 UTC 2026","passed","Thu Jun 04 11:04:29 UTC 2026","","test_cross_browser","",""
"","546","Контраст текста/фона соответствует WCAG 2.1 AA (≥ 4.5:1)","tests.mobile","Thu Jun 04 11:03:34 UTC 2026","passed","Thu Jun 04 11:03:34 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","557","Возврат по кнопке Назад браузера работает корректно","tests.mobile","Thu Jun 04 11:03:37 UTC 2026","passed","Thu Jun 04 11:03:37 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","410","Товар, добавленный через детальную страницу, отображается в корзине корректно","tests.web","Thu Jun 04 11:04:06 UTC 2026","passed","Thu Jun 04 11:04:07 UTC 2026","TestCart","test_cart","",""
"","25","На странице товаров отображаются товары с определенными названиями","tests.web","Thu Jun 04 11:04:33 UTC 2026","passed","Thu Jun 04 11:04:33 UTC 2026","TestInventory","test_inventory","",""
"","336","Пользователь может войти с валидными данными","tests.web","Thu Jun 04 11:03:46 UTC 2026","passed","Thu Jun 04 11:03:46 UTC 2026","TestLogin","test_auth","",""
"","176","test_check_mobile_001[mobile_page0]","SauceDemo mobile","Thu Jun 04 11:02:47 UTC 2026","passed","Thu Jun 04 11:02:47 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","1682","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Thu Jun 04 11:02:39 UTC 2026","passed","Thu Jun 04 11:02:40 UTC 2026","TestCrossDevice","test_cross_device","",""
"","331","Пользователь не может войти с невалидными данными","tests.web","Thu Jun 04 11:03:55 UTC 2026","passed","Thu Jun 04 11:03:55 UTC 2026","TestLogin","test_auth","",""
