"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1140","Скриншоты с префиксом устройства: TC_010_<step>_<device>.png","tests.mobile","Sat May 30 09:53:41 UTC 2026","passed","Sat May 30 09:53:42 UTC 2026","TestCrossDevice","test_cross_device","",""
"","588","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Sat May 30 09:53:32 UTC 2026","passed","Sat May 30 09:53:33 UTC 2026","TestCrossDevice","test_cross_device","",""
"","300","Время отклика кнопки Login на мобильном","tests.mobile","Sat May 30 09:54:04 UTC 2026","passed","Sat May 30 09:54:05 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","1260","Скриншоты с префиксом устройства: TC_010_<step>_<device>.png","tests.mobile","Sat May 30 09:53:45 UTC 2026","passed","Sat May 30 09:53:46 UTC 2026","TestCrossDevice","test_cross_device","",""
"","293","Пользователь не может войти с невалидными данными","tests.web","Sat May 30 09:54:56 UTC 2026","passed","Sat May 30 09:54:56 UTC 2026","TestLogin","test_auth","",""
"","220","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Sat May 30 09:54:43 UTC 2026","passed","Sat May 30 09:54:43 UTC 2026","TestNavigation","test_navigation_ui","",""
"","358","Корзина пуста при открытии без добавления товаров","tests.web","Sat May 30 09:55:06 UTC 2026","passed","Sat May 30 09:55:06 UTC 2026","TestCart","test_cart","",""
"","513","Возврат по кнопке Назад браузера работает корректно","tests.mobile","Sat May 30 09:54:35 UTC 2026","passed","Sat May 30 09:54:36 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","1678","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Sat May 30 09:53:34 UTC 2026","passed","Sat May 30 09:53:36 UTC 2026","TestCrossDevice","test_cross_device","",""
"","259","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (2 товара)","tests.web","Sat May 30 09:55:17 UTC 2026","passed","Sat May 30 09:55:17 UTC 2026","TestCheckout","test_checkout","",""
"","312","Пользователь может войти с валидными данными","tests.web","Sat May 30 09:54:51 UTC 2026","passed","Sat May 30 09:54:52 UTC 2026","TestLogin","test_auth","",""
"","303","Навигация с клавиатуры (Tab) работает на мобильных","tests.mobile","Sat May 30 09:54:34 UTC 2026","passed","Sat May 30 09:54:34 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","5301","Пользователь может войти с валидными данными","tests.web","Sat May 30 09:54:45 UTC 2026","passed","Sat May 30 09:54:51 UTC 2026","TestLogin","test_auth","",""
