"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1511","Проверка отображения при device_scale_factor (2x, 3x)","tests.mobile","Wed Jul 01 11:19:27 UTC 2026","passed","Wed Jul 01 11:19:29 UTC 2026","TestCrossDevice","test_cross_device","",""
"","566","На странице товаров отображаются товары с валидными изображениями","tests.web","Wed Jul 01 11:21:55 UTC 2026","passed","Wed Jul 01 11:21:56 UTC 2026","TestInventory","test_inventory","",""
"","679","Пользователь может войти с валидными данными, если до этого 5 раз пытался войти, используя неверный пароль","tests.web","Wed Jul 01 11:21:13 UTC 2026","passed","Wed Jul 01 11:21:13 UTC 2026","TestLogin","test_auth","",""
"","40","Основной текст ≥14px, заголовки ≥18px","tests.mobile","Wed Jul 01 11:20:24 UTC 2026","passed","Wed Jul 01 11:20:24 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","5332","test_check_mobile_002[mobile_page0]","SauceDemo mobile","Wed Jul 01 11:19:53 UTC 2026","passed","Wed Jul 01 11:19:58 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","2679","Эмуляция prefers-reduced-motion: анимации отключены/упрощены, контент доступен","tests.mobile","Wed Jul 01 11:19:34 UTC 2026","passed","Wed Jul 01 11:19:37 UTC 2026","TestCrossDevice","test_cross_device","",""
"","183","Нет блокирующих запросов к недоступным доменам","tests.mobile","Wed Jul 01 11:20:11 UTC 2026","passed","Wed Jul 01 11:20:11 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","1152","Скриншоты с префиксом устройства: TC_010_<step>_<device>.png","tests.mobile","Wed Jul 01 11:19:47 UTC 2026","passed","Wed Jul 01 11:19:48 UTC 2026","TestCrossDevice","test_cross_device","",""
"","340","Пользователь может войти с валидными данными","tests.web","Wed Jul 01 11:20:56 UTC 2026","passed","Wed Jul 01 11:20:56 UTC 2026","TestLogin","test_auth","",""
"","1729","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Wed Jul 01 11:19:40 UTC 2026","passed","Wed Jul 01 11:19:42 UTC 2026","TestCrossDevice","test_cross_device","",""
"","175","Кнопка Cancel на шаге оформления заказа возвращает пользователя в корзину","tests.web","Wed Jul 01 11:21:37 UTC 2026","passed","Wed Jul 01 11:21:37 UTC 2026","TestCheckout","test_checkout","",""
"","1405","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Wed Jul 01 11:19:42 UTC 2026","passed","Wed Jul 01 11:19:44 UTC 2026","TestCrossDevice","test_cross_device","",""
"","1374","Mobile E2E: login → add to cart → checkout","tests.mobile","Wed Jul 01 11:20:01 UTC 2026","passed","Wed Jul 01 11:20:02 UTC 2026","TestMobile","test_mobile_e2e","",""
"","1192","Проверка отображения при device_scale_factor (2x, 3x)","tests.mobile","Wed Jul 01 11:19:25 UTC 2026","passed","Wed Jul 01 11:19:27 UTC 2026","TestCrossDevice","test_cross_device","",""
"","448","Пользователь остаётся авторизованным после перезагрузки страницы","tests.web","Wed Jul 01 11:21:14 UTC 2026","passed","Wed Jul 01 11:21:14 UTC 2026","TestLogin","test_auth","",""
"","296","Пользователь не может войти с невалидными данными","tests.web","Wed Jul 01 11:21:11 UTC 2026","passed","Wed Jul 01 11:21:11 UTC 2026","TestLogin","test_auth","",""
"","380","Нет 'мёртвых' зон (элементы, на которые нельзя тапнуть)","tests.mobile","Wed Jul 01 11:20:47 UTC 2026","passed","Wed Jul 01 11:20:47 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","2524","Пользователь может войти с валидными данными","tests.web","Wed Jul 01 11:20:53 UTC 2026","passed","Wed Jul 01 11:20:55 UTC 2026","TestLogin","test_auth","",""
"","383","test_check_mobile_003[mobile_page0]","SauceDemo mobile","Wed Jul 01 11:19:59 UTC 2026","passed","Wed Jul 01 11:19:59 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","229","После отмены оформления заказа пользователь может вернуться на страницу товаров через корзину","tests.web","Wed Jul 01 11:21:38 UTC 2026","passed","Wed Jul 01 11:21:38 UTC 2026","TestCheckout","test_checkout","",""
"","160","Пользователь не может продолжить оформление заказа, если поле First Name, Last Name, Postal Code не заполнено","tests.web","Wed Jul 01 11:21:30 UTC 2026","passed","Wed Jul 01 11:21:30 UTC 2026","TestCheckout","test_checkout","",""
"","2935","Отсутствие 'мигания' контента при загрузке","tests.mobile","Wed Jul 01 11:20:16 UTC 2026","passed","Wed Jul 01 11:20:19 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","48","Все интерактивные элементы ≥20×20 px","tests.mobile","Wed Jul 01 11:20:23 UTC 2026","passed","Wed Jul 01 11:20:23 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","164","Пользователь не может продолжить оформление заказа, если поле First Name, Last Name, Postal Code не заполнено","tests.web","Wed Jul 01 11:21:29 UTC 2026","passed","Wed Jul 01 11:21:29 UTC 2026","TestCheckout","test_checkout","",""
"","747","Полный цикл заказа товара","tests.web","Wed Jul 01 11:21:51 UTC 2026","passed","Wed Jul 01 11:21:52 UTC 2026","TestCheckout","test_e2e","",""
"","357","Пользователь может авторизоваться в разных браузерах и разрешениях","tests.web","Wed Jul 01 11:21:41 UTC 2026","passed","Wed Jul 01 11:21:42 UTC 2026","","test_cross_browser","",""
"","615","Потребление памяти при длительной сессии","tests.mobile","Wed Jul 01 11:20:13 UTC 2026","passed","Wed Jul 01 11:20:13 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","44","При сортировке товаров по возрастанию цены товары располагаются от меньшей к большей цене","tests.web","Wed Jul 01 11:21:56 UTC 2026","passed","Wed Jul 01 11:21:56 UTC 2026","TestInventory","test_inventory","",""
"","486","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Wed Jul 01 11:19:39 UTC 2026","passed","Wed Jul 01 11:19:39 UTC 2026","TestCrossDevice","test_cross_device","",""
"","328","Пользователь может войти с валидными данными","tests.web","Wed Jul 01 11:21:06 UTC 2026","passed","Wed Jul 01 11:21:06 UTC 2026","TestLogin","test_auth","",""
"","173","test_check_mobile_001[mobile_page0]","SauceDemo mobile","Wed Jul 01 11:19:52 UTC 2026","passed","Wed Jul 01 11:19:52 UTC 2026","TestCheckoutMobile","test_l42_mobile","",""
"","893","Запуск на эмуляции iPhone 14 Pro, Pixel 7, iPad Mini","tests.mobile","Wed Jul 01 11:19:22 UTC 2026","passed","Wed Jul 01 11:19:23 UTC 2026","TestCrossDevice","test_cross_device","",""
