"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","286","Пользователь не может войти с невалидными данными","tests.web","Sat Jun 27 10:00:45 UTC 2026","passed","Sat Jun 27 10:00:45 UTC 2026","TestLogin","test_auth","",""
"","324","Оптимизация изображений для мобильных","tests.mobile","Sat Jun 27 10:00:01 UTC 2026","passed","Sat Jun 27 10:00:01 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","162","Пользователь не может продолжить оформление заказа, если поле First Name, Last Name, Postal Code не заполнено","tests.web","Sat Jun 27 10:01:01 UTC 2026","passed","Sat Jun 27 10:01:02 UTC 2026","TestCheckout","test_checkout","",""
"","1443","Проверка отображения при device_scale_factor (2x, 3x)","tests.mobile","Sat Jun 27 09:59:08 UTC 2026","passed","Sat Jun 27 09:59:09 UTC 2026","TestCrossDevice","test_cross_device","",""
"","685","Счётчик корзины не дублируется при повторном добавлении одного товара","tests.web","Sat Jun 27 10:00:51 UTC 2026","passed","Sat Jun 27 10:00:52 UTC 2026","TestCart","test_cart","",""
"","267","Кнопки Add to cart кликабельны на десктопе и мобильном устройстве","tests.mobile","Sat Jun 27 10:00:32 UTC 2026","passed","Sat Jun 27 10:00:32 UTC 2026","TestNavigation","test_navigation_ui","",""
"","407","Двойной тап не вызывает зум страницы","tests.mobile","Sat Jun 27 10:00:17 UTC 2026","passed","Sat Jun 27 10:00:17 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","325","Пользователь может войти с валидными данными","tests.web","Sat Jun 27 10:00:42 UTC 2026","passed","Sat Jun 27 10:00:42 UTC 2026","TestLogin","test_auth","",""
"","185","Пользователь может продолжить оформление заказа, если заполнены поля First Name, Last Name, Postal Code","tests.web","Sat Jun 27 10:01:02 UTC 2026","passed","Sat Jun 27 10:01:03 UTC 2026","TestCheckout","test_checkout","",""
"","448","Кнопка Continue Shopping возвращает пользователя на страницу товаров","tests.web","Sat Jun 27 10:00:54 UTC 2026","passed","Sat Jun 27 10:00:55 UTC 2026","TestCart","test_cart","",""
"","583","Бэкенд получает мобильный UA: ответ содержит мобильные классы и структуру","tests.mobile","Sat Jun 27 09:59:21 UTC 2026","passed","Sat Jun 27 09:59:22 UTC 2026","TestCrossDevice","test_cross_device","",""
"","300","Пользователь не может войти с невалидными данными","tests.web","Sat Jun 27 10:00:47 UTC 2026","passed","Sat Jun 27 10:00:47 UTC 2026","TestLogin","test_auth","",""
"","532","Возврат по кнопке Назад браузера работает корректно","tests.mobile","Sat Jun 27 10:00:25 UTC 2026","passed","Sat Jun 27 10:00:25 UTC 2026","TestMobileUX","test_mobile_ux","",""
"","1706","Параллельный запуск на 3 устройствах: сессии изолированы, тесты не влияют друг на друга","tests.mobile","Sat Jun 27 09:59:28 UTC 2026","passed","Sat Jun 27 09:59:29 UTC 2026","TestCrossDevice","test_cross_device","",""
"","5351","Авторизация проходит успешно при эмуляции 3G сети","tests.web","Sat Jun 27 10:01:42 UTC 2026","passed","Sat Jun 27 10:01:47 UTC 2026","TestPerformance","test_performance","",""
"","854","На странице товаров отображаются товары с валидными изображениями","tests.web","Sat Jun 27 10:01:30 UTC 2026","passed","Sat Jun 27 10:01:31 UTC 2026","TestInventory","test_inventory","",""
"","202","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (1 товар)","tests.web","Sat Jun 27 10:01:06 UTC 2026","passed","Sat Jun 27 10:01:06 UTC 2026","TestCheckout","test_checkout","",""
"","872","Скриншоты с префиксом устройства: TC_010_<step>_<device>.png","tests.mobile","Sat Jun 27 09:59:32 UTC 2026","passed","Sat Jun 27 09:59:33 UTC 2026","TestCrossDevice","test_cross_device","",""
"","120","После удаления товара через кнопку Remove на детальной странице корзина пуста","tests.web","Sat Jun 27 10:01:36 UTC 2026","passed","Sat Jun 27 10:01:37 UTC 2026","TestInventory","test_inventory","",""
"","43","Все интерактивные элементы ≥20×20 px","tests.mobile","Sat Jun 27 10:00:04 UTC 2026","passed","Sat Jun 27 10:00:04 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","1032","Эмуляция viewport: width: 667, height: 375","tests.mobile","Sat Jun 27 10:00:09 UTC 2026","passed","Sat Jun 27 10:00:10 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","243","На странице подтверждения заказа отображается корректное количество товаров и итоговая сумма (2 товара)","tests.web","Sat Jun 27 10:01:07 UTC 2026","passed","Sat Jun 27 10:01:07 UTC 2026","TestCheckout","test_checkout","",""
"","242","Кэширование статических ресурсов","tests.mobile","Sat Jun 27 09:59:55 UTC 2026","passed","Sat Jun 27 09:59:55 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","32","Проверка, что сайт не требует зума/горизонтального скролла","tests.mobile","Sat Jun 27 10:00:03 UTC 2026","passed","Sat Jun 27 10:00:03 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","41","Основной текст ≥14px, заголовки ≥18px","tests.mobile","Sat Jun 27 10:00:05 UTC 2026","passed","Sat Jun 27 10:00:05 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","539","Быстрые последовательные тапы не дублируют действия","tests.mobile","Sat Jun 27 10:00:18 UTC 2026","passed","Sat Jun 27 10:00:19 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","318","Время отклика при авторизации не превышает 1 секунды","tests.web","Sat Jun 27 10:01:39 UTC 2026","passed","Sat Jun 27 10:01:39 UTC 2026","TestPerformance","test_performance","",""
"","184","Нет блокирующих запросов к недоступным доменам","tests.mobile","Sat Jun 27 09:59:54 UTC 2026","passed","Sat Jun 27 09:59:54 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","6063","Эмуляция prefers-reduced-motion: анимации отключены/упрощены, контент доступен","tests.mobile","Sat Jun 27 09:59:11 UTC 2026","failed","Sat Jun 27 09:59:17 UTC 2026","TestCrossDevice","test_cross_device","",""
"","727","Изображения не выходят за пределы контейнера","tests.mobile","Sat Jun 27 10:00:06 UTC 2026","passed","Sat Jun 27 10:00:07 UTC 2026","TestMobileResponsive","test_mobile_responsive","",""
"","1876","Проверка, что contextmenu не появляется при long_press","tests.mobile","Sat Jun 27 10:00:12 UTC 2026","passed","Sat Jun 27 10:00:14 UTC 2026","TestMobileTouch","test_mobile_touch","",""
"","1958","Все ссылки в бургер-меню кликабельны, меню закрывается","tests.mobile","Sat Jun 27 10:00:29 UTC 2026","passed","Sat Jun 27 10:00:31 UTC 2026","TestNavigation","test_navigation_ui","",""
"","303","Пользователь не может войти с невалидными данными","tests.web","Sat Jun 27 10:00:43 UTC 2026","passed","Sat Jun 27 10:00:44 UTC 2026","TestLogin","test_auth","",""
"","218","После отмены оформления заказа пользователь может вернуться на страницу товаров через корзину","tests.web","Sat Jun 27 10:01:04 UTC 2026","passed","Sat Jun 27 10:01:05 UTC 2026","TestCheckout","test_checkout","",""
"","686","Потребление памяти при длительной сессии","tests.mobile","Sat Jun 27 09:59:56 UTC 2026","passed","Sat Jun 27 09:59:57 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","259","Кнопка Cancel на шаге оформления заказа возвращает пользователя в корзину","tests.web","Sat Jun 27 10:01:03 UTC 2026","passed","Sat Jun 27 10:01:04 UTC 2026","TestCheckout","test_checkout","",""
"","71","После добавления товара в корзину сортировка по убыванию цены работает корректно","tests.web","Sat Jun 27 10:01:35 UTC 2026","passed","Sat Jun 27 10:01:35 UTC 2026","TestInventory","test_inventory","",""
"","194","Отсутствие 'мигания' контента при загрузке","tests.mobile","Sat Jun 27 10:00:00 UTC 2026","passed","Sat Jun 27 10:00:00 UTC 2026","TestMobilePerformance","test_mobile_perf","",""
"","5","На странице товаров отображается 6 товаров","tests.web","Sat Jun 27 10:01:28 UTC 2026","passed","Sat Jun 27 10:01:28 UTC 2026","TestInventory","test_inventory","",""
"","880","Запуск на эмуляции iPhone 14 Pro, Pixel 7, iPad Mini","tests.mobile","Sat Jun 27 09:59:02 UTC 2026","passed","Sat Jun 27 09:59:03 UTC 2026","TestCrossDevice","test_cross_device","",""
"","399","Товар, добавленный через детальную страницу, отображается в корзине корректно","tests.web","Sat Jun 27 10:00:53 UTC 2026","passed","Sat Jun 27 10:00:54 UTC 2026","TestCart","test_cart","",""
